PROJECTNAME,COMPANY ADDR1,COMPANY ADDR2,COMAPNY ADDR3,COMPANY CITY,COMPANY STATE,COMPANY ZIP,company_zip4,COMPANY PHN,project_bar_code,nm_addr_txt_1,nm_addr_txt_2,nm_addr_txt_3,nm_addr_txt_4,nm_addr_txt_5,us_city_nm,us_st_cd,us_zip_cd_5,clm_no,mail_dt,Transactions,sec_shrt_nm,sec_tran_dtm,sec_tran_qty,sec_tran_prc_amt,sec_tran_ttl_amt
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,3/8/2011,8093,41.48,335697.64
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,3/11/2011,2400,41.73,100152
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,3/14/2011,600,40.14,24084
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,3/18/2011,1243,41.32,51360.76
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,3/25/2011,5594,42.14,235731.16
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,4/1/2011,1900,40.29,76551
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,4/1/2011,3000,40.34,121020
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,4/5/2011,600,41.08,24648
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,4/21/2011,2386,40.53,96704.58
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,4/29/2011,1293,40.33,52146.69
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,5/2/2011,70,40.94,2865.8
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,5/6/2011,4870,41.57,202445.9
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,5/9/2011,250,41.06,10265
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,5/13/2011,4485,36.91,165541.35
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,5/16/2011,22509,36.49,821353.41
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,5/20/2011,31414,35.975,1130118.65
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,5/23/2011,40887,36.01,1472340.87
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,5/27/2011,20206,37.38,755300.28
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,6/3/2011,8450,35.57,300566.5
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,6/7/2011,20058,35.46,711256.68
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,6/10/2011,6301,34.73,218833.73
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,6/17/2011,7469,34.99,261340.31
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,6/17/2011,114426,35.3,4039237.8
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,2/4/2011,2600,48.14,125164
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,2/7/2011,6900,48.94,337686
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,2/11/2011,5892,48.64,286586.88
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,2/15/2011,1200,48.62,58344
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,2/28/2011,195,43.24,8431.8
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,3/4/2011,5943,41.98,249487.14
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,3/4/2011,2200,41.98,92356
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,3/7/2011,6386,42.05,268531.3
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,3/11/2011,16225,41.73,677069.25
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,3/11/2011,5743,41.73,239655.39
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,3/18/2011,8586,41.765,358594.29
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,3/25/2011,415,42.53,17649.95
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,4/1/2011,7955,40.29,320506.95
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,4/1/2011,11300,40.34,455842
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,4/5/2011,4800,41.08,197184
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,4/11/2011,5886,41.13,242091.18
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,4/29/2011,100,40.08,4008
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,5/2/2011,3506,40.94,143535.64
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,5/6/2011,200,41.02,8204
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,5/9/2011,170,41.06,6980.2
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,6/24/2011,5800,35.09,203522
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,7/1/2011,1300,37.05,48165
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,7/8/2011,1135,36.43,41348.05
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,7/15/2011,7701,35.09,270228.09
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,7/22/2011,150,36.7,5505
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,7/25/2011,5900,36.8,217120
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,7/26/2011,5942,36.23,215278.66
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,7/29/2011,14759,35.17,519074.03
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/15/2011,42910,31.39,1346944.9
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/19/2011,600,24.54,14724
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,9/2/2011,3605,24.34,87745.7
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,9/23/2011,15197,22.32,339197.04
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,10/10/2011,14539,25.87,376123.93
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,11/1/2011,1000,26.84,26840
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,6/24/2011,23532,34.98,823149.36
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,7/1/2011,7634,37.05,282839.7
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,7/8/2011,1986,36.43,72349.98
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,7/15/2011,4602,35.09,161484.18
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,7/18/2011,22979,35.28,810699.12
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,7/25/2011,16193,36.8,595902.4
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,7/26/2011,3600,36.23,130428
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,7/29/2011,11125,35.17,391266.25
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/15/2011,70,31.39,2197.3
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/19/2011,1200,24.45,29340
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,BMO CAPITAL MARKETS CORP.,400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10193976,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,8/30/2011,5600,25.67,143752
